orig.ident	nCount_RNA	nFeature_RNA	n_genes	percent_mito	n_counts	louvain	percent.mt	RNA_snn_res.1	seurat_clusters
SeuratProject	922.027792096138	925	971	0.0133894411846995	2614	CD4 T cells	1.28600959193186	0	0
SeuratProject	854.063908934593	859	904	0.00713719287887216	2522	CD4 T cells	0.890901786844926	1	1
SeuratProject	899.961084485054	907	952	0.0071033937856555	2534	CD4 T cells	0.909893702410257	1	1
SeuratProject	461.641973733902	458	470	0.00666666682809591	1200	CD4 T cells	0.988720367844229	1	1
SeuratProject	726.797333836555	766	820	0.017055144533515	1759	CD4 T cells	1.59465178609896	0	0
SeuratProject	696.273961782455	686	713	0.01493975892663	2075	CD4 T cells	1.72279195399952	1	1
SeuratProject	727.843636512756	693	726	0.0316271334886551	2403	CD4 T cells	2.32151438335374	7	7
SeuratProject	745.958561062813	733	771	0.016113743185997	2110	CD4 T cells	1.84657559276181	0	0
SeuratProject	830.973471045494	807	854	0.0168855525553226	2665	CD4 T cells	1.74202961655055	1	1
SeuratProject	729.312566757202	710	759	0.0208610743284225	2253	CD4 T cells	2.09049503532087	1	1
SeuratProject	720.057442545891	709	749	0.023444976657629	2090	CD4 T cells	1.70170610328382	1	1
SeuratProject	819.717245936394	797	837	0.0125838927924633	2384	CD4 T cells	1.30998029349605	0	0
SeuratProject	783.016087293625	746	797	0.0207193121314049	2558	CD4 T cells	1.87880815595493	7	7
SeuratProject	428.118119597435	436	453	0.0169172938913107	1064	CD4 T cells	1.77728301540954	1	1
SeuratProject	724.981217265129	697	733	0.0227074231952429	2290	CD4 T cells	2.14939570606772	1	1
SeuratProject	605.708429455757	574	604	0.0171073097735643	1929	CD4 T cells	2.02919446357639	1	1
SeuratProject	781.967427611351	769	803	0.0196749363094568	2338	CD4 T cells	1.85840606770228	1	1
SeuratProject	810.359112739563	813	858	0.0277288723737001	2272	CD4 T cells	2.15634485909838	0	0
SeuratProject	982.154626369476	967	1018	0.0186666660010815	3000	CD4 T cells	1.54374699555833	1	1
SeuratProject	1228.49044811726	1160	1221	0.0345557108521461	4254	CD4 T cells	1.98615158621821	5	5
SeuratProject	1231.07617557049	1198	1286	0.020828228443861	4081	CD4 T cells	1.77077536870986	0	0
SeuratProject	742.108521699905	710	752	0.0158594083040953	2333	CD4 T cells	1.76797341022817	1	1
SeuratProject	828.856332421303	849	887	0.0163572058081627	2262	CD4 T cells	1.48815620976672	0	0
SeuratProject	1034.9818738699	1015	1079	0.0207178294658661	3427	CD4 T cells	1.628321840132	7	7
SeuratProject	665.362595081329	637	674	0.0195071864873171	1948	CD4 T cells	2.07145049792607	1	1
SeuratProject	872.787107825279	856	909	0.00678221555426717	2654	CD4 T cells	1.02503517902322	0	0
SeuratProject	723.451466917992	763	800	0.00913763605058193	1751	CD4 T cells	1.12624931669154	4	4
SeuratProject	515.252493619919	513	539	0.0174799710512161	1373	CD4 T cells	1.6600273525519	1	1
SeuratProject	908.857240915298	881	941	0.0232981443405151	2747	CD4 T cells	1.88093227527667	0	0
SeuratProject	716.54304599762	700	733	0.0196078438311815	2091	CD4 T cells	1.6995033875305	7	7
SeuratProject	813.811187624931	810	844	0.0113017996773124	2389	CD4 T cells	1.31948719155533	1	1
SeuratProject	742.161357164383	742	783	0.0120076853781939	2082	CD4 T cells	1.47694000178227	1	1
SeuratProject	733.862610578537	755	794	0.0168687403202057	1897	CD4 T cells	1.53949117348928	0	0
SeuratProject	799.94321346283	792	827	0.0209059230983257	2296	CD4 T cells	1.19527989380512	0	0
SeuratProject	720.690012574196	728	766	0.00837438460439444	2030	CD4 T cells	1.08673827393512	1	1
SeuratProject	647.942959785461	606	643	0.0255077946931124	2117	CD4 T cells	2.27290354339257	1	1
SeuratProject	759.097848773003	730	756	0.016595745459199	2350	CD4 T cells	1.78314255314936	1	1
SeuratProject	785.753014087677	752	787	0.0247011948376894	2510	CD4 T cells	2.21605206375468	0	0
SeuratProject	696.672941446304	702	730	0.0109561756253242	2008	CD4 T cells	1.33019356916587	1	1
SeuratProject	794.641704320908	776	810	0.0322317406535149	2451	CD4 T cells	2.33974028354556	7	7
SeuratProject	824.434384465218	813	858	0.0222313702106476	2429	CD4 T cells	1.99310787558573	0	0
SeuratProject	732.046992182732	703	743	0.017619252204895	2327	CD4 T cells	1.75512607811825	1	1
SeuratProject	618.923385024071	593	623	0.00863821152597666	1968	CD4 T cells	1.24051922800934	1	1
SeuratProject	960.272350668907	959	1013	0.0302814394235611	2807	CD4 T cells	2.04573673778303	0	0
SeuratProject	1352.48986434937	1361	1426	0.0143389729782939	3487	CD4 T cells	1.04770497165788	0	0
SeuratProject	533.306472539902	549	584	0.0142045458778739	1408	CD4 T cells	1.54755813695968	1	1
SeuratProject	663.300008773804	658	690	0.0299334805458784	1804	CD4 T cells	2.50635529461843	7	7
SeuratProject	1133.2294267416	1114	1175	0.0179162081331015	3628	CD4 T cells	1.6322945384007	0	0
SeuratProject	729.685414552689	722	764	0.00663716811686754	2260	CD4 T cells	0.922781483675003	1	1
SeuratProject	725.999284505844	710	742	0.0103480713441968	2126	CD4 T cells	1.27863032994179	0	0
SeuratProject	893.778477549553	863	905	0.0243378672748804	2794	CD4 T cells	2.07188169498011	7	7
SeuratProject	902.137842297554	902	955	0.0117044625803828	2734	CD4 T cells	1.28421974423834	1	1
SeuratProject	738.975305318832	717	765	0.0132743362337351	2260	CD4 T cells	1.5135040993665	1	1
SeuratProject	881.722486615181	878	942	0.0125284735113382	2634	CD4 T cells	1.32272049257455	1	1
SeuratProject	582.868430614471	543	568	0.0196506548672915	1832	CD4 T cells	2.27698575831803	0	0
SeuratProject	684.367515683174	659	693	0.013550135307014	2214	CD4 T cells	1.65532723107352	1	1
SeuratProject	489.912825345993	504	530	0.00965406280010939	1243	CD4 T cells	1.11869677569573	1	1
SeuratProject	1782.15844380856	1695	1815	0.0211723819375038	6329	CD4 T cells	1.15735353141804	0	0
SeuratProject	896.807393550873	895	941	0.00934943556785583	2567	CD4 T cells	1.11288653445665	0	0
SeuratProject	674.380298614502	661	694	0.0180813670158386	1991	CD4 T cells	1.73273105702121	1	1
SeuratProject	628.238558888435	618	658	0.00897097587585449	1895	CD4 T cells	1.1388373574014	1	1
SeuratProject	929.902867436409	918	975	0.0227190759032965	2773	CD4 T cells	1.90432042891181	0	0
SeuratProject	828.047452807426	793	832	0.0188133139163256	2764	CD4 T cells	1.90509456257071	1	1
SeuratProject	674.275650262833	658	689	0.0166750885546207	1979	CD4 T cells	1.93169827835737	1	1
SeuratProject	903.030094623566	882	919	0.0274285711348057	2625	CD4 T cells	2.09739064451297	0	0
SeuratProject	790.223978638649	732	764	0.022641509771347	2650	CD4 T cells	2.08034862407567	7	7
SeuratProject	819.019111990929	785	826	0.0269718021154404	2447	CD4 T cells	2.14231668336085	0	0
SeuratProject	528.27734041214	522	552	0.0352771766483784	1389	CD4 T cells	2.8811271799369	0	0
SeuratProject	742.953170418739	743	785	0.0160818714648485	2052	CD4 T cells	1.61562267144502	7	7
SeuratProject	783.310892701149	770	810	0.0189534407109022	2427	CD4 T cells	1.96338746890357	1	1
SeuratProject	820.95427942276	810	861	0.0222138557583094	2656	CD4 T cells	2.06821017445145	7	7
SeuratProject	1066.204865098	987	1042	0.01953125	3840	CD4 T cells	1.87250523785892	0	0
SeuratProject	359.28680229187	355	371	0.0042417817749083	943	CD4 T cells	0.691622029415029	1	1
SeuratProject	811.814297199249	807	845	0.0224812664091587	2402	CD4 T cells	1.72973920661522	7	7
SeuratProject	1036.32844388485	1005	1070	0.0186861306428909	3425	CD4 T cells	1.66576803853098	0	0
SeuratProject	827.131796002388	817	853	0.0151706701144576	2373	CD4 T cells	1.58251800615383	7	7
SeuratProject	734.592964529991	723	758	0.0191646199673414	2035	CD4 T cells	1.97058843063553	1	1
SeuratProject	607.562507271767	580	616	0.0134395221248269	2009	CD4 T cells	1.62536168652308	1	1
SeuratProject	852.026418089867	833	876	0.0214257892221212	2567	CD4 T cells	2.02439648045502	1	1
SeuratProject	913.155185580254	909	948	0.0141899883747101	2537	CD4 T cells	1.13817388563261	0	0
SeuratProject	930.059789299965	904	965	0.0201985612511635	2921	CD4 T cells	1.74111983379862	0	0
SeuratProject	768.971732497215	744	789	0.0144804092124104	2348	CD4 T cells	1.80132105977642	1	1
SeuratProject	915.694894552231	885	912	0.0157819222658873	2788	CD4 T cells	1.53381011748324	1	1
SeuratProject	817.122097492218	814	863	0.0126692876219749	2289	CD4 T cells	1.31221344220748	0	0
SeuratProject	783.15171289444	766	795	0.0115929581224918	2329	CD4 T cells	1.10825424589438	1	1
SeuratProject	693.085899233818	676	713	0.0158434305340052	2146	CD4 T cells	1.94593580379943	1	1
SeuratProject	770.584229588509	827	867	0.0134989200159907	1852	CD4 T cells	1.19993105960637	0	0
SeuratProject	794.051703572273	790	817	0.0321849510073662	2206	CD4 T cells	2.04357879542603	0	0
SeuratProject	1033.20190620422	984	1045	0.0276877768337727	3395	CD4 T cells	2.06558624654716	0	0
SeuratProject	707.153240442276	693	744	0.0293560605496168	2112	CD4 T cells	2.28446261425932	7	7
SeuratProject	855.750608325005	818	865	0.0155402962118387	2767	CD4 T cells	1.26236227680295	1	1
SeuratProject	1165.07145214081	1110	1182	0.00955794472247362	4185	CD4 T cells	1.11870827737876	0	0
SeuratProject	512.947150111198	512	539	0.0144596649333835	1314	CD4 T cells	1.49681377432459	1	1
SeuratProject	881.783753633499	878	925	0.0220039300620556	2545	CD4 T cells	1.89112458793339	0	0
SeuratProject	709.839880466461	704	732	0.0169578623026609	1946	CD4 T cells	1.76183076909771	0	0
SeuratProject	955.86242878437	910	967	0.0230179019272327	3128	CD4 T cells	1.87530074348912	1	1
SeuratProject	566.799510836601	599	620	0.0321027301251888	1246	CD4 T cells	2.48738919476195	0	0
SeuratProject	585.700800418854	574	604	0.0166563857346773	1621	CD4 T cells	2.12828040995614	1	1
SeuratProject	572.24189555645	584	621	0.015022860839963	1531	CD4 T cells	1.46284479436698	1	1
SeuratProject	890.0204859972	855	900	0.0277876742184162	2807	CD4 T cells	2.21262414304777	7	7
SeuratProject	842.46322786808	809	853	0.0185735505074263	2692	CD4 T cells	1.86302266856874	1	1
SeuratProject	885.867139101028	922	989	0.0172261483967304	2264	CD4 T cells	1.40946357736298	0	0
SeuratProject	809.835450291634	815	858	0.0184518452733755	2222	CD4 T cells	1.62620100197522	0	0
SeuratProject	555.500869989395	575	603	0.0274454616010189	1421	CD4 T cells	2.49725421950126	1	1
SeuratProject	656.05878663063	668	701	0.0278766304254532	1686	CD4 T cells	2.14535551167001	4	4
SeuratProject	743.161847829819	736	766	0.00610687024891376	1965	CD4 T cells	0.893989618495647	1	1
SeuratProject	934.107479333878	883	927	0.0163715332746506	2993	CD4 T cells	1.66428871200333	0	0
SeuratProject	780.874134778976	764	805	0.0141843967139721	2256	CD4 T cells	1.50898298679071	0	0
SeuratProject	484.830130696297	494	513	0.0312243215739727	1217	CD4 T cells	2.60515071775565	0	0
SeuratProject	846.789730906487	836	878	0.0149078071117401	2549	CD4 T cells	1.65731477336629	1	1
SeuratProject	984.472327113152	950	993	0.00927070435136557	3236	CD4 T cells	1.10640844738595	0	0
SeuratProject	320.725986003876	347	356	0.0373333320021629	750	CD4 T cells	1.85536652639131	3	3
SeuratProject	760.621262669563	750	801	0.0130088124424219	2383	CD4 T cells	1.4559948664793	1	1
SeuratProject	836.04665350914	792	843	0.0284910313785076	2843	CD4 T cells	2.58534269832713	1	1
SeuratProject	572.145129203796	572	603	0.0115904696285725	1553	CD4 T cells	1.34194336471141	0	0
SeuratProject	867.477795362473	853	881	0.018628615885973	2523	CD4 T cells	1.87235288808024	0	0
SeuratProject	1126.34881317616	1078	1126	0.0156944803893566	3823	CD4 T cells	1.51193870121587	0	0
SeuratProject	745.955832242966	752	791	0.0180904529988766	1990	CD4 T cells	1.38304714978657	1	1
SeuratProject	615.758400917053	630	663	0.0415094345808029	1590	CD4 T cells	2.80867764524246	4	4
SeuratProject	738.251232028008	736	789	0.0122338011860847	2207	CD4 T cells	1.40682648376304	1	1
SeuratProject	591.729124426842	563	588	0.0212521534413099	1741	CD4 T cells	1.86424325087333	1	1
SeuratProject	942.681651711464	886	928	0.0204968936741352	3220	CD4 T cells	1.69109689754163	0	0
SeuratProject	665.243629217148	656	690	0.0337361544370651	1986	CD4 T cells	2.40703862611323	0	0
SeuratProject	828.102394938469	797	840	0.010026996023953	2593	CD4 T cells	1.14942466586883	1	1
SeuratProject	488.289095282555	506	522	0.0263620391488075	1138	CD4 T cells	2.41421997504131	1	1
SeuratProject	699.411870718002	681	720	0.0203193034976721	2067	CD4 T cells	1.96315525178672	7	7
SeuratProject	612.421600103378	609	641	0.0148317171260715	1753	CD4 T cells	1.71235303613543	1	1
SeuratProject	994.909552812576	953	995	0.0132827321067452	3162	CD4 T cells	1.39308629572605	0	0
SeuratProject	620.984243273735	582	606	0.022166246548295	1985	CD4 T cells	2.27034903722967	1	1
SeuratProject	909.076082110405	891	944	0.0125313280150294	2793	CD4 T cells	1.44609238718188	0	0
SeuratProject	957.61451458931	939	995	0.0126929674297571	2915	CD4 T cells	1.27840708679581	0	0
SeuratProject	687.39891076088	716	753	0.0298594851046801	1708	CD4 T cells	1.93667068357751	0	0
SeuratProject	830.176212787628	797	837	0.0184899847954512	2596	CD4 T cells	1.80523476515546	1	1
SeuratProject	814.457927823067	788	827	0.0218800641596317	2468	CD4 T cells	1.90314413374954	1	1
SeuratProject	750.959291577339	770	815	0.0366649925708771	1991	CD4 T cells	2.11634243906584	0	0
SeuratProject	741.083301782608	796	842	0.0301274619996548	1726	CD4 T cells	2.11366635416893	1	1
SeuratProject	1166.59524023533	1141	1199	0.0189372524619102	3538	CD4 T cells	1.59110714445958	0	0
SeuratProject	836.872961401939	808	849	0.0190578922629356	2781	CD4 T cells	1.95328777321412	1	1
SeuratProject	1143.6769400835	1085	1157	0.0212765950709581	4042	CD4 T cells	1.60590349121079	7	7
SeuratProject	674.142042756081	670	705	0.00827814545482397	1812	CD4 T cells	0.965710177394954	0	0
SeuratProject	998.686815977097	940	989	0.0202561803162098	3357	CD4 T cells	1.73608028756698	0	0
SeuratProject	270.719472050667	263	270	0	652	CD4 T cells	0	1	1
SeuratProject	400.217472314835	424	443	0.0169671270996332	943	CD4 T cells	2.01973409035692	4	4
SeuratProject	775.163918972015	776	813	0.0153498873114586	2215	CD4 T cells	1.71943007657364	0	0
SeuratProject	397.153514623642	413	437	0.0488798357546329	982	CD4 T cells	3.59687464013723	0	0
SeuratProject	586.72674536705	585	622	0.0156438034027815	1662	CD4 T cells	1.67664893812557	1	1
SeuratProject	789.742824077606	781	822	0.0182384345680475	2248	CD4 T cells	1.87386473195942	1	1
SeuratProject	750.602332115173	741	780	0.0149323381483555	2143	CD4 T cells	1.68500368352066	0	0
SeuratProject	772.749704837799	786	848	0.0143747003749013	2087	CD4 T cells	1.43916284692703	1	1
SeuratProject	409.504620552063	393	407	0.0136402389034629	1173	CD4 T cells	1.61855106241998	1	1
SeuratProject	909.315696001053	873	927	0.0206557381898165	3050	CD4 T cells	1.68376962436862	7	7
SeuratProject	589.731153726578	619	652	0.0335032790899277	1373	CD4 T cells	2.46984002890139	0	0
SeuratProject	680.231575369835	671	705	0.0247759614139795	1897	CD4 T cells	2.16539775784272	1	1
SeuratProject	764.605081677437	752	789	0.00834797881543636	2276	CD4 T cells	1.22309414929723	1	1
SeuratProject	495.460020184517	495	532	0.0489130429923534	1288	CD4 T cells	3.62171316773659	3	3
SeuratProject	637.314944624901	591	627	0.0210224557667971	2093	CD4 T cells	2.12387876287436	1	1
SeuratProject	742.488181591034	735	781	0.00905797071754932	2208	CD4 T cells	1.06412564823792	1	1
SeuratProject	609.280438661575	590	617	0.0149597236886621	1738	CD4 T cells	1.59682366027962	1	1
SeuratProject	646.804079532623	636	661	0.0195758566260338	1839	CD4 T cells	2.18167468649292	0	0
SeuratProject	469.228909254074	471	490	0.0166389346122742	1202	CD4 T cells	2.11828949531828	1	1
SeuratProject	807.282470941544	791	823	0.0125649916008115	2308	CD4 T cells	1.37689457742946	0	0
SeuratProject	622.332595586777	572	611	0.0148112755268812	2093	CD4 T cells	2.02121567495572	1	1
SeuratProject	846.937249898911	829	884	0.0109931770712137	2638	CD4 T cells	1.28607933948555	1	1
SeuratProject	612.026728510857	612	645	0.0123685840517282	1617	CD4 T cells	1.18824850828443	1	1
SeuratProject	793.835374236107	777	824	0.012516763061285	2237	CD4 T cells	1.38236476724614	0	0
SeuratProject	720.735270738602	684	723	0.0222412310540676	2338	CD4 T cells	2.33625708431042	1	1
SeuratProject	790.568143010139	786	840	0.0135256992653012	2218	CD4 T cells	1.5680321213927	1	1
SeuratProject	768.054407000542	789	827	0.00683927722275257	2047	CD4 T cells	0.832874557140748	1	1
SeuratProject	743.01055753231	714	750	0.0224618148058653	2226	CD4 T cells	1.98653438475624	1	1
SeuratProject	948.908586740494	969	1031	0.0160595383495092	2553	CD4 T cells	1.45974543330675	0	0
SeuratProject	826.343795776367	810	858	0.0176282059401274	2496	CD4 T cells	1.58931243128208	1	1
SeuratProject	859.118880629539	836	893	0.0106221549212933	2636	CD4 T cells	1.28155349710155	1	1
SeuratProject	695.517439246178	704	747	0.020903954282403	1770	CD4 T cells	1.7106958365621	0	0
SeuratProject	866.155536055565	806	855	0.0174520071595907	2865	CD4 T cells	1.85234348300906	0	0
SeuratProject	861.689343214035	871	914	0.00879765395075083	2387	CD4 T cells	0.983692250003156	0	0
SeuratProject	365.847353816032	367	381	0.00783874560147524	893	CD4 T cells	1.05814651875472	4	4
SeuratProject	1058.31367444992	1027	1076	0.0265220012515783	3318	CD4 T cells	1.55136993034049	0	0
SeuratProject	826.127044439316	808	857	0.0103709613904357	2507	CD4 T cells	1.14626716950825	0	0
SeuratProject	781.355464816093	780	821	0.0319051966071129	2194	CD4 T cells	2.02542012096294	0	0
SeuratProject	802.327560067177	789	833	0.0433039292693138	2494	CD4 T cells	2.86743831610974	0	0
SeuratProject	1226.41449511051	1215	1289	0.0159621629863977	3383	CD4 T cells	1.26016902745308	0	0
SeuratProject	807.528416633606	755	792	0.0333716906607151	2607	CD4 T cells	2.57325878037978	1	1
SeuratProject	805.564194321632	782	836	0.0136876003816724	2484	CD4 T cells	1.38332855267691	4	4
SeuratProject	702.617483258247	722	765	0.0213698633015156	1825	CD4 T cells	1.71061331770217	0	0
SeuratProject	813.920904397964	784	814	0.0107784429565072	2505	CD4 T cells	1.21552810993066	1	1
SeuratProject	649.744755387306	641	663	0.0177228786051273	1862	CD4 T cells	1.81182042889886	1	1
SeuratProject	880.103094935417	836	873	0.0113480053842068	2908	CD4 T cells	1.40531166766823	1	1
SeuratProject	1521.43563115597	1455	1566	0.0142882661893964	5599	CD4 T cells	1.2322528146335	0	0
SeuratProject	692.670459151268	658	688	0.0152091253548861	2104	CD4 T cells	1.69547251732606	1	1
SeuratProject	1024.04270195961	1019	1075	0.0313360877335072	2904	CD4 T cells	2.1225224006049	0	0
SeuratProject	749.438762903214	740	782	0.0124884368851781	2162	CD4 T cells	1.45339226211918	7	7
SeuratProject	804.731793045998	795	838	0.0265217386186123	2300	CD4 T cells	2.2078091479635	0	0
SeuratProject	805.570756077766	782	806	0.0127388536930084	2512	CD4 T cells	1.60573840392872	1	1
SeuratProject	921.482187747955	893	940	0.0121189868077636	2723	CD4 T cells	1.20230875633289	0	0
SeuratProject	742.085518479347	723	770	0.0206834524869919	2224	CD4 T cells	1.98733667196786	1	1
SeuratProject	756.442116260529	732	781	0.0334967337548733	2448	CD4 T cells	2.05616440420232	1	1
SeuratProject	730.719201803207	710	748	0.0261348001658916	2181	CD4 T cells	2.24486993937933	0	0
SeuratProject	778.211342811584	737	779	0.0211071278899908	2511	CD4 T cells	1.889178398721	1	1
SeuratProject	738.118552446365	719	750	0.0238860826939344	2177	CD4 T cells	2.14959409666042	1	1
SeuratProject	842.529733300209	823	871	0.0173745173960924	2590	CD4 T cells	1.5682021881695	7	7
SeuratProject	667.344149112701	666	697	0.0111172869801521	1799	CD4 T cells	1.15595995615123	0	0
SeuratProject	680.122940897942	665	705	0.0244409777224064	1923	CD4 T cells	2.1778821670987	7	7
SeuratProject	933.329087495804	912	962	0.0142384106293321	3020	CD4 T cells	1.46890846119902	0	0
SeuratProject	603.216500282288	570	606	0.016103895381093	1925	CD4 T cells	2.12226083735168	1	1
SeuratProject	995.880400061607	1034	1088	0.00881901849061251	2608	CD4 T cells	0.891857738518371	0	0
SeuratProject	606.850921750069	630	667	0.00469483574852347	1491	CD4 T cells	0.560466716218067	0	0
SeuratProject	595.614716887474	578	615	0.016533637419343	1754	CD4 T cells	1.59174588006118	1	1
SeuratProject	1005.69611406326	966	1018	0.00902798678725958	3323	CD4 T cells	0.979114578839335	0	0
SeuratProject	734.972358107567	714	757	0.0136344265192747	2347	CD4 T cells	1.762784411171	7	7
SeuratProject	828.618128418922	812	854	0.0157342664897442	2288	CD4 T cells	1.51214334388631	0	0
SeuratProject	1506.11796522141	1444	1546	0.0132424533367157	5135	CD4 T cells	1.11933010596702	0	0
SeuratProject	978.215718865395	967	1026	0.0184645280241966	3087	CD4 T cells	1.70503937553796	0	0
SeuratProject	812.65488255024	804	846	0.0191368069499731	2456	CD4 T cells	1.77714273732635	1	1
SeuratProject	857.832621335983	834	865	0.0214455910027027	2518	CD4 T cells	1.9292399593815	0	0
SeuratProject	706.95653629303	717	751	0.0182101968675852	1922	CD4 T cells	1.63877575158719	1	1
SeuratProject	761.398027420044	753	795	0.0153498873114586	2215	CD4 T cells	1.80376967065778	0	0
SeuratProject	763.935935258865	743	793	0.0234098937362432	2264	CD4 T cells	1.98563131457026	7	7
SeuratProject	961.997198104858	927	973	0.0127409342676401	3061	CD4 T cells	1.35295629004241	0	0
SeuratProject	910.305487155914	874	935	0.0172472093254328	2957	CD4 T cells	1.62210237599808	7	7
SeuratProject	640.372034907341	627	659	0.0244167111814022	1843	CD4 T cells	2.05654705219891	0	0
SeuratProject	869.31116437912	872	925	0.0131810195744038	2276	CD4 T cells	1.29219686768503	4	4
SeuratProject	722.579410910606	696	718	0.0182954035699368	2241	CD4 T cells	1.91245754237745	7	7
SeuratProject	601.845699191093	567	598	0.0231578946113586	1900	CD4 T cells	2.01454106349522	1	1
SeuratProject	958.930743217468	924	975	0.0180645156651735	3100	CD4 T cells	1.73798368333957	0	0
SeuratProject	967.492110490799	958	1018	0.0138346934691072	2819	CD4 T cells	1.33860141933046	0	0
SeuratProject	773.911677598953	770	813	0.029126213863492	2060	CD4 T cells	2.1371725510284	0	0
SeuratProject	937.428087234497	887	933	0.0174700748175383	3091	CD4 T cells	1.65557857824531	0	0
SeuratProject	892.909553050995	887	943	0.00754147814586759	2652	CD4 T cells	1.01197114407206	1	1
SeuratProject	763.565973877907	754	789	0.0137425558641553	2183	CD4 T cells	1.42650214414854	0	0
SeuratProject	885.1776304245	859	898	0.0121863801032305	2790	CD4 T cells	1.48886746340297	0	0
SeuratProject	661.226892590523	656	690	0.0229885056614876	1827	CD4 T cells	2.10925480023065	0	0
SeuratProject	803.520426154137	808	843	0.0202702693641186	2220	CD4 T cells	1.86567554611738	1	1
SeuratProject	895.223111867905	850	900	0.0173486080020666	3055	CD4 T cells	1.75729943945204	1	1
SeuratProject	866.488691091537	829	879	0.0141715118661523	2752	CD4 T cells	1.53313971402698	1	1
SeuratProject	991.717104554176	985	1042	0.011466296389699	2878	CD4 T cells	1.07812450011088	0	0
SeuratProject	568.116579055786	548	565	0.0242865812033415	1647	CD4 T cells	2.40529395250646	1	1
SeuratProject	681.98686337471	687	725	0.0134645262733102	1931	CD4 T cells	1.52822318789177	1	1
SeuratProject	1119.93265283108	1120	1177	0.0171463564038277	3266	CD4 T cells	1.37002029499791	0	0
SeuratProject	652.941382527351	633	660	0.00993048679083586	2014	CD4 T cells	1.45030217753735	1	1
SeuratProject	448.482339978218	452	471	0.0139494333416224	1147	CD4 T cells	1.67131264293974	4	4
SeuratProject	816.538325190544	799	835	0.00973520241677761	2568	CD4 T cells	1.33993405441691	1	1
SeuratProject	344.648495197296	367	388	0.026041666045785	768	CD4 T cells	2.36410932190332	4	4
SeuratProject	955.337077379227	920	964	0.0141297364607453	3114	CD4 T cells	1.38324712790602	0	0
SeuratProject	1037.18270802498	1022	1087	0.0141981281340122	3099	CD4 T cells	1.47387091060119	0	0
SeuratProject	724.666304111481	755	789	0.0112028298899531	1696	CD4 T cells	1.22001179509284	0	0
SeuratProject	689.47650551796	658	701	0.018138425424695	2095	CD4 T cells	1.79793833795456	1	1
SeuratProject	796.035115480423	773	817	0.0205396693199873	2483	CD4 T cells	2.02420879980036	1	1
SeuratProject	719.691183924675	729	790	0.0195674560964108	1942	CD4 T cells	1.78838101810838	1	1
SeuratProject	874.530572295189	866	904	0.0214641634374857	2609	CD4 T cells	1.78762863765344	7	7
SeuratProject	854.199262022972	828	871	0.0166365280747414	2765	CD4 T cells	1.64293882394907	0	0
SeuratProject	1119.27766418457	1043	1099	0.0248109642416239	4232	CD4 T cells	2.00308765612743	0	0
SeuratProject	832.232005000114	806	852	0.0208579301834106	2541	CD4 T cells	2.03338603935041	1	1
SeuratProject	1173.63097238541	1141	1255	0.0139995170757174	4143	CD4 T cells	1.46937728186648	1	1
SeuratProject	763.094101428986	778	817	0.0135270543396473	1996	CD4 T cells	1.24940836914269	0	0
SeuratProject	536.467351555824	552	590	0.0213204957544804	1454	CD4 T cells	2.35233438994457	0	0
SeuratProject	867.9769551754	841	883	0.0318494401872158	2763	CD4 T cells	1.93983626770922	7	7
SeuratProject	648.717434167862	626	656	0.0278058648109436	1978	CD4 T cells	2.56263168144741	1	1
SeuratProject	785.01536667347	765	816	0.0237121824175119	2446	CD4 T cells	2.07226051270713	0	0
SeuratProject	563.282277822495	553	582	0.0315855965018272	1583	CD4 T cells	2.69196386030678	1	1
SeuratProject	438.436850309372	445	470	0.0388437211513519	1107	CD4 T cells	3.11261595476738	1	1
SeuratProject	788.17668402195	786	821	0.0273847561329603	2191	CD4 T cells	2.18941357503231	7	7
SeuratProject	805.820307850838	769	805	0.0156967844814062	2612	CD4 T cells	1.58867027107902	0	0
SeuratProject	803.174909353256	781	815	0.0219385717064142	2507	CD4 T cells	1.98351456489372	1	1
SeuratProject	1246.27078378201	1222	1305	0.0101400287821889	4142	CD4 T cells	0.980047116114641	1	1
SeuratProject	505.664281129837	549	588	0.0329474620521069	1123	CD4 T cells	2.63678350152045	4	4
SeuratProject	1101.30939972401	1092	1153	0.0173410400748253	3287	CD4 T cells	1.52004553594495	0	0
SeuratProject	842.130168437958	831	879	0.0211847778409719	2549	CD4 T cells	1.9338949301805	1	1
SeuratProject	635.179944634438	615	642	0.0172413792461157	1740	CD4 T cells	1.72321714370642	1	1
SeuratProject	248.982157588005	266	285	0.0334928222000599	627	CD4 T cells	3.49723169658065	1	1
SeuratProject	788.644583702087	773	825	0.0434607639908791	2485	CD4 T cells	2.49981999296326	1	1
SeuratProject	698.020442128181	679	718	0.0209523811936378	2100	CD4 T cells	1.81714513140212	7	7
SeuratProject	942.329149246216	924	971	0.0431359112262726	2921	CD4 T cells	2.16604532248856	0	0
SeuratProject	967.562814116478	970	1017	0.0157068055123091	2674	CD4 T cells	1.40490790937725	0	0
SeuratProject	632.306705474854	614	643	0.0402366854250431	1690	CD4 T cells	2.96038350172331	0	0
SeuratProject	505.701860070229	511	546	0.0278637763112783	1292	CD4 T cells	2.38642372058085	1	1
SeuratProject	1056.51618802547	1038	1100	0.0246643777936697	3203	CD4 T cells	1.83086058772874	0	0
SeuratProject	816.784806966782	803	847	0.0119390692561865	2429	CD4 T cells	1.39164477483123	1	1
